LST_Kelvin,NDVI,Albedo,LST_Celsius,RHII,BAH,TAH,IAH,MAH,AOD,Optimized_NDVI,Optimized_Albedo,Delta_T
324.88789118,0.1389684826135635,0.2008081,51.73789118000002,12.346975086653288,64.89888848850134,45.80622421543755,0.0,16.224722122125335,0.5736279129962746,0.2753516662784959,0.4848489783988422,-0.7456474304199219
324.88618217,0.145690307021141,0.1850023,51.736182170000006,12.345266076653274,64.32262934232564,45.96631343448848,0.0,16.08065733558141,0.13647714406089267,0.23787045675533297,0.2316486014052086,5.39599609375
324.87763712,0.1190273016691207,0.2083977,51.72763712,12.336721026653263,66.60843744545203,46.73099354835888,0.0,16.652109361363006,0.2786940022065726,0.2925054217863592,0.22192608303508773,3.1910972595214844
324.86054702,0.095556616783142,0.1855264,51.71054702000004,12.319630926653304,68.6205692734281,49.017661538325086,0.0,17.155142318357026,0.6696592663159509,0.43148227355114155,0.4434656252804481,-0.7983131408691406
324.83320286000003,0.1350531131029129,0.1836903,51.68320286000005,12.29228676665332,65.23455145057252,46.66570949437579,0.0,16.30863786264313,0.6315544672737827,0.16568802976292404,0.20887422924292376,-1.0338325500488281
324.80756771,0.111432708799839,0.218227,51.65756771000002,12.266651616653292,67.25951866046722,46.81919076300868,0.0,16.814879665116806,0.25134207945612047,0.14965419969245272,0.5055646468102546,3.5343589782714844
324.79218662,0.1192163378000259,0.2129512,51.64218662000002,12.251270526653286,66.59223145838862,46.5505670893429,0.0,16.648057864597156,0.27359354368104394,0.24456898969889737,0.2415283932546135,3.184162139892578
324.78193256,0.1115058213472366,0.2254869,51.63193256,12.241016466653264,67.25325075288984,46.54261560474861,0.0,16.81331268822246,0.6701793989731186,0.20186903019030625,0.3020585445215346,-1.4909934997558594
324.75629741,0.2441014349460601,0.1996952,51.606297410000025,12.215381316653293,55.88588522144794,39.479440171502496,0.0,13.971471305361986,0.4155566415451154,0.2777831204163174,0.25780660979868936,-0.4255790710449219
324.7204082,0.1164486408233642,0.2195355,51.57040820000003,12.1794921066533,66.82950494248115,46.47110577722445,0.0,16.707376235620288,0.4589460132184924,0.20838055874397918,0.265276894952124,0.6619300842285156
324.70844513,0.1340734362602234,0.2091678,51.55844513,12.167529036653264,65.31853872942199,45.79798493060814,0.0,16.329634682355497,0.7842738066877335,0.275228528912953,0.24366702723602884,-2.7455787658691406
324.67426493,0.1104611903429031,0.2104084,51.524264930000015,12.133348836653283,67.34280652437761,47.17071832868661,0.0,16.835701631094402,0.6714908688981808,0.4726509007822002,0.23003687728041114,-1.294708251953125
324.6691379,0.1209532395005226,0.2087175,51.51913790000003,12.1282218066533,66.44332761469536,46.60330958626379,0.0,16.61083190367384,0.5819052751395982,0.1705531711265575,0.2385655867658296,-0.6323966979980469
324.66571988,0.10322255641222,0.181944,51.515719880000006,12.124803786653274,67.9633715310552,48.68394758826135,0.0,16.9908428827638,0.5705737083633806,0.15522390407973222,0.19479776638301563,0.10776138305664062
324.61103156,0.1288620978593826,0.1877807,51.46103156000004,12.070115466653306,65.76530455298558,46.8954076402272,0.0,16.441326138246396,0.537495718984086,0.33923847085821474,0.3886213711018847,-0.02733612060546875
324.59735948,0.0780282393097877,0.1777309,51.447359480000046,12.056443386653314,70.12326961550396,50.39585212040207,0.0,17.53081740387599,0.5598885359427292,0.14784837315993601,0.290942761040694,0.6889381408691406
324.59052344,0.1202578693628311,0.1889622,51.44052343999999,12.04960734665326,66.50294140070419,47.377589489185866,0.0,16.625735350176047,0.38227748705440456,0.2189336112877992,0.5021179245171775,2.050189971923828
324.58197839,0.1160352602601051,0.2268476,51.43197839000004,12.041062296653308,66.86494388226672,46.22316254747148,0.0,16.71623597056668,0.7723252173840253,0.20040663598856484,0.2562835721592561,-2.5678558349609375
