LST_Kelvin,NDVI,Albedo,LST_Celsius,RHII,BAH,TAH,IAH,MAH,Optimized_NDVI,Optimized_Albedo,Delta_T
325.55098706,0.1254612505435943,0.1756834,52.400987060000034,13.010070966653302,66.05685774623188,47.548828808414186,0.0,16.51421443655797,0.16017327697641215,0.24988801634282337,-0.284149169921875
325.54415102,0.1172122508287429,0.221567,52.39415101999998,13.00323492665325,66.76404098165308,46.34996662188141,0.0,16.69101024541327,0.19388248396499436,0.396220879536353,0.31470489501953125
325.540733,0.1366532891988754,0.2031962,52.39073300000001,12.99981690665328,65.09736903477621,45.85964146465858,0.0,16.274342258694052,0.22795943521275872,0.39890373823011255,0.1495819091796875
325.51680686,0.1275590509176254,0.2029412,52.36680686,12.975890766653263,65.87701421282695,46.41824970868157,0.0,16.469253553206737,0.17804994229104926,0.2291861253526172,0.15379714965820312
325.4894627,0.1361256539821624,0.2008031,52.33946270000001,12.94854660665328,65.1426029773845,45.97842170529542,0.0,16.285650744346125,0.1529912271718055,0.269418988237066,0.09146499633789062
325.48604468,0.0946773439645767,0.1721478,52.33604467999999,12.945128586653254,68.69594895801355,49.58390289397225,0.0,17.173987239503386,0.1101758111470411,0.3137234726679848,-0.023395538330078125
325.45870052,0.1180033907294273,0.1983637,52.30870052,12.91778442665327,66.69621689461505,47.16568927249191,0.0,16.674054223653762,0.2518021376309772,0.21735733327782367,0.0523681640625
325.45186448,0.1244475468993187,0.2060763,52.301864480000006,12.910948386653274,66.14376212830216,46.49059334838293,0.0,16.53594053207554,0.21806097949622721,0.4017256387159722,0.1828765869140625
325.41084824,0.1306104063987732,0.2108582,52.26084824000003,12.869932146653298,65.61542280584783,45.94430621508863,0.0,16.403855701461957,0.173199593247522,0.2658590509581847,0.22913742065429688
325.24678328,0.1171362027525901,0.2215509,52.09678328000001,12.70586718665328,66.77056055086152,46.3550920797336,0.0,16.69264013771538,0.23476856905449198,0.24637775415231833,0.3145256042480469
325.22969318,0.1251810491085052,0.2138698,52.07969317999999,12.68877708665326,66.08087929603013,46.1592692267784,0.0,16.520219824007533,0.19398701316608669,0.25464713176589715,0.250579833984375
325.14936971,0.126088947057724,0.2099864,51.99936971,12.608453616653264,66.00304559117438,46.24780271223113,0.0,16.500761397793596,0.2905849026542259,0.21818256206308775,0.22537994384765625
325.0963904,0.1281944662332534,0.2106684999999999,51.94639040000004,12.55547430665331,65.82254032820151,46.096292668362366,0.0,16.455635082050378,0.23365916298614856,0.3225000070741821,0.23208999633789062
325.02461198000003,0.1223958358168602,0.203153,51.87461198000005,12.483695886653322,66.31965444635259,46.72231152825852,0.0,16.579913611588147,0.16434681158106684,0.24094776128815676,0.15810775756835938
324.95625158,0.1308955997228622,0.1936416,51.80625157999998,12.415335486653248,65.5909733035298,46.55677235719784,0.0,16.39774332588245,0.16169059730332236,0.3093390589621697,-0.11050796508789062
324.93916148,0.1568877547979354,0.2138303,51.78916148000002,12.398245386653286,63.36267690918434,44.261927229417935,0.0,15.840669227296086,0.49032906030736295,0.2243646669063461,0.2614555358886719
324.91181731999995,0.1280397027730941,0.1977405,51.76181731999998,12.370901226653244,65.83580813378569,46.58010696735119,0.0,16.458952033446423,0.28954273279896364,0.2318361855859721,-0.006320953369140625
324.88789118,0.1389684826135635,0.2008081,51.73789118000002,12.346975086653288,64.89888848850134,45.80622421543755,0.0,16.224722122125335,0.2753516662784959,0.4848489783988422,0.092803955078125
324.88618217,0.145690307021141,0.1850023,51.736182170000006,12.345266076653274,64.32262934232564,45.96631343448848,0.0,16.08065733558141,0.23787045675533297,0.2316486014052086,-0.2978782653808594
324.87763712,0.1190273016691207,0.2083977,51.72763712,12.336721026653263,66.60843744545203,46.73099354835888,0.0,16.652109361363006,0.2925054217863592,0.22192608303508773,0.21070098876953125
324.86054702,0.095556616783142,0.1855264,51.71054702000004,12.319630926653304,68.6205692734281,49.017661538325086,0.0,17.155142318357026,0.43148227355114155,0.4434656252804481,0.06742095947265625
324.83320286000003,0.1350531131029129,0.1836903,51.68320286000005,12.29228676665332,65.23455145057252,46.66570949437579,0.0,16.30863786264313,0.16568802976292404,0.20887422924292376,-0.3052406311035156
324.80756771,0.111432708799839,0.218227,51.65756771000002,12.266651616653292,67.25951866046722,46.81919076300868,0.0,16.814879665116806,0.14965419969245272,0.5055646468102546,0.3122062683105469
324.79218662,0.1192163378000259,0.2129512,51.64218662000002,12.251270526653286,66.59223145838862,46.5505670893429,0.0,16.648057864597156,0.24456898969889737,0.2415283932546135,0.2607231140136719
324.78193256,0.1115058213472366,0.2254869,51.63193256,12.241016466653264,67.25325075288984,46.54261560474861,0.0,16.81331268822246,0.20186903019030625,0.3020585445215346,0.347503662109375
324.75629741,0.2441014349460601,0.1996952,51.606297410000025,12.215381316653293,55.88588522144794,39.479440171502496,0.0,13.971471305361986,0.2777831204163174,0.25780660979868936,-0.00704193115234375
324.7204082,0.1164486408233642,0.2195355,51.57040820000003,12.1794921066533,66.82950494248115,46.47110577722445,0.0,16.707376235620288,0.20838055874397918,0.265276894952124,0.2960472106933594
324.70844513,0.1340734362602234,0.2091678,51.55844513,12.167529036653264,65.31853872942199,45.79798493060814,0.0,16.329634682355497,0.275228528912953,0.24366702723602884,0.21313858032226562
324.67426493,0.1104611903429031,0.2104084,51.524264930000015,12.133348836653283,67.34280652437761,47.17071832868661,0.0,16.835701631094402,0.4726509007822002,0.23003687728041114,0.28171539306640625
324.6691379,0.1209532395005226,0.2087175,51.51913790000003,12.1282218066533,66.44332761469536,46.60330958626379,0.0,16.61083190367384,0.1705531711265575,0.2385655867658296,0.21344375610351562
324.66571988,0.10322255641222,0.181944,51.515719880000006,12.124803786653274,67.9633715310552,48.68394758826135,0.0,16.9908428827638,0.15522390407973222,0.19479776638301563,-0.056087493896484375
324.61103156,0.1288620978593826,0.1877807,51.46103156000004,12.070115466653306,65.76530455298558,46.8954076402272,0.0,16.441326138246396,0.33923847085821474,0.3886213711018847,-0.1966094970703125
324.59735948,0.0780282393097877,0.1777309,51.447359480000046,12.056443386653314,70.12326961550396,50.39585212040207,0.0,17.53081740387599,0.14784837315993601,0.290942761040694,0.17727279663085938
324.59052344,0.1202578693628311,0.1889622,51.44052343999999,12.04960734665326,66.50294140070419,47.377589489185866,0.0,16.625735350176047,0.2189336112877992,0.5021179245171775,-0.106536865234375
324.58197839,0.1160352602601051,0.2268476,51.43197839000004,12.041062296653308,66.86494388226672,46.22316254747148,0.0,16.71623597056668,0.20040663598856484,0.2562835721592561,0.38581085205078125
324.57172433,0.1228861361742019,0.233484,51.42172433000002,12.030808236653286,66.2776212053514,45.571927430302566,0.0,16.56940530133785,0.13321828552801535,0.35323514501420017,0.6401481628417969
324.56488829,0.1970112025737762,0.1967208,51.41488829000002,12.02397219665329,59.92291080478172,42.43068440183936,0.0,14.980727701195429,0.2507552766115599,0.21766921585537777,0.07086563110351562
324.55292522,0.1517135947942733,0.2146864,51.40292521999999,12.012009126653254,63.80625544457803,44.54133403701661,0.0,15.951563861144509,0.19194441953567326,0.29281252891415943,0.2671012878417969
324.52899908,0.1908576786518097,0.1929978,51.37899908000003,11.988082986653296,60.450449792150486,42.92970301013707,0.0,15.112612448037622,0.2401967983446432,0.19357576654643177,-0.028850555419921875
324.49994591,0.1147270873188972,0.2111938,51.34994591000003,11.9590298166533,66.97709299185976,46.88522396386083,0.0,16.74427324796494,0.18119209994951327,0.41903952773573067,0.24946975708007812
324.49652789,0.1320944279432296,0.1741339999999999,51.34652789,11.955611796653272,65.4881982703258,47.19606873291902,0.0,16.37204956758145,0.1801187537205977,0.34883292593839854,-0.28507232666015625
324.46576571,0.2264772951602935,0.1915608,51.31576571000005,11.92484961665332,57.39679522581791,40.80709311621251,0.0,14.349198806454478,0.29779778660149125,0.45541355254765936,-0.2534294128417969
324.44867561,0.1989871263504028,0.2084865,51.29867561000003,11.9077595166533,59.753515700211054,41.91877511420181,0.0,14.938378925052763,0.22147558418463204,0.40938769360573585,0.22961807250976562
324.44354858,0.1230299919843673,0.191324,51.29354857999999,11.90263248665326,66.26528850795977,47.12102689792033,0.0,16.56632212698994,0.4010147992831938,0.3231522090213359,-0.10138320922851562
324.42645848,0.1199079379439354,0.1998149,51.27645848000003,11.8855423866533,66.53294087234251,46.99639467755625,0.0,16.633235218085627,0.13964903645764834,0.2189462372106461,0.07477188110351562
324.42645848,0.2151832431554794,0.1911478,51.27645848000003,11.8855423866533,58.36502949832008,41.50891244636833,0.0,14.59125737458002,0.2689646560166002,0.23812806300063155,-0.3010520935058594
324.4127864,0.0634703189134597,0.1925718,51.26278639999998,11.87187030665325,71.37131393636196,50.702253171905525,0.0,17.84282848409049,0.2503887704928048,0.2786633474864106,0.4769783020019531
324.4127864,0.1529316902160644,0.2142272999999999,51.26278639999998,11.87187030665325,63.7018286423946,44.4847417235463,0.0,15.925457160598649,0.16847472256879942,0.29535992193068455,0.2634239196777344
324.40595036,0.1087303385138511,0.2053382,51.25595036000004,11.86503426665331,67.49119171516625,47.46543696554905,0.0,16.872797928791563,0.18694491794736098,0.2735116786699053,0.2790794372558594
324.39911432,0.1876168698072433,0.2208712,51.24911431999999,11.858198226653258,60.72828295535886,42.18328722495591,0.0,15.182070738839714,0.21864405947565818,0.34399410637695804,0.5355415344238281
324.39740530999995,0.1894736886024475,0.2008485,51.24740530999998,11.856489216653245,60.56909867016373,42.74885502837669,0.0,15.142274667540931,0.3097278218358891,0.30361779401845174,0.15540313720703125
324.38544224,0.1095915734767913,0.2318299,51.23544224,11.844526146653266,67.41735840826803,46.41777332202427,0.0,16.854339602067007,0.18629680689596115,0.2684367153778442,0.5201148986816406
324.37177016,0.1113089919090271,0.1818234,51.221770160000005,11.830854066653274,67.27012485687224,48.19187985948428,0.0,16.81753121421806,0.17492972831785902,0.3244188298123028,-0.12850570678710938
324.35809808,0.1419319957494735,0.1772802,51.20809808000001,11.81718198665328,64.64482776840059,46.47487573554552,0.0,16.161206942100147,0.4284262203167908,0.31498420167582786,-0.3119544982910156
324.34784402,0.097624085843563,0.1688508,51.19784402000005,11.806927926653316,68.4433260306323,49.5273722561392,0.0,17.110831507658077,0.1889397715590892,0.22703032617818958,-0.06851959228515625
324.34100798,0.0180019773542881,0.25367,51.19100798,11.800091886653265,75.26929551043825,50.9074320564397,0.0,18.817323877609564,0.2289301384557685,0.3686990011481484,1.5912094116210938
324.3273359,0.0851174965500831,0.16634,51.1773359,11.78641980665327,69.5155106089302,50.40054289017603,0.0,17.37887765223255,0.26819545701256575,0.23407288479701682,0.058826446533203125
324.29657372,0.1342422664165496,0.177487,51.14657371999999,11.75565762665326,65.30406499196116,46.94128951066732,0.0,16.32601624799029,0.2685005445173111,0.3747705125390277,-0.3388099670410156
324.2931557,-0.0083747711032629,0.3786434,51.14315570000002,11.75223960665329,77.53056293181048,47.03481875613474,0.0,19.38264073295262,0.12885693618175334,0.4061376225399704,0.9946060180664062
324.28802867,0.1027891561388969,0.223436,51.13802867000004,11.747112576653308,68.00052675206572,47.13752155044958,0.0,17.00013168801643,0.12526780840646276,0.31966366957405573,0.3878211975097656
324.27435659,0.1994955837726593,0.1910786,51.12435659000005,11.733440496653316,59.70992586176096,42.46769955501169,0.0,14.92748146544024,0.24129660795915114,0.1991057044740182,-0.22044754028320312
324.26581154,-0.0159806292504072,0.41804,51.11581153999998,11.72489544665325,78.18260991430321,45.71314515583311,0.0,19.545652478575803,0.164941842760742,0.46381320358307726,1.1729164123535156
324.25213946,0.1237113401293754,0.1790756,51.10213945999999,11.711223366653256,66.20687682141703,47.531602443938056,0.0,16.551719205354257,0.16085432947512107,0.18000844398976157,-0.25250244140625
324.24872144,0.1196087151765823,0.209876,51.09872144000002,11.707805346653288,66.55859311286174,46.64116711224835,0.0,16.639648278215436,0.23586045451452328,0.27953445180192,0.22673416137695312
324.24530342,0.0665394738316536,0.1850888999999999,51.09530342000005,11.704387326653318,71.10819659121894,50.81199030975469,0.0,17.777049147804735,0.19246622214432094,0.31271902206879243,0.3603248596191406
324.23163134,0.1473505944013595,0.1962327,51.08163134,11.69071524665327,64.18029361170873,45.46275060920958,0.0,16.045073402927184,0.15221929044656315,0.33934982243685796,-0.045223236083984375
324.22137728,0.060671254992485,0.208642,51.07137727999998,11.680461186653249,71.61127649524312,50.23112012585173,0.0,17.90281912381078,0.19182726429925298,0.3457971593598579,0.7421150207519531
324.21966827,0.1869647949934005,0.2002197,51.06966827000002,11.67875217665329,60.78418505167726,42.921969276693645,0.0,15.196046262919316,0.19891607820017432,0.387604349220865,0.148651123046875
324.20599619,0.1903740763664245,0.2016753,51.05599619000003,11.665080096653298,60.49190881029303,42.66649106810088,0.0,15.122977202573257,0.4828775127389204,0.2180773412655014,0.16336441040039062
324.18377906,0.0710138455033302,0.1996571,51.03377906000003,11.642862966653295,70.72461061175083,49.963456426523024,0.0,17.68115265293771,0.14551578401775708,0.26229122829820517,0.47821807861328125
324.18377906,0.1085573583841323,0.2184607999999999,51.03377906000003,11.642862966653295,67.50602122808016,46.98198126521875,0.0,16.87650530702004,0.21530263877258468,0.23112136023115176,0.3457756042480469
324.17865203,0.2132792025804519,0.2016745,51.02865202999999,11.637735936653256,58.52826208660553,41.281506895501565,0.0,14.632065521651382,0.33038895388434913,0.21831322240202405,0.16380691528320312
324.173525,0.2114315927028656,0.1872374,51.02352500000001,11.632608906653276,58.68665689521188,41.865597427482285,0.0,14.67166422380297,0.3070536509007797,0.44543316769025015,-0.4109458923339844
324.17010698,-0.0138753652572631,0.3987647999999999,51.02010698000004,11.629190886653303,78.00212652800765,46.44585787967479,0.0,19.500531632001916,0.1579377609332021,0.4262945704039813,1.0919265747070312
324.17010698,-0.0152627285569906,0.4117031,51.02010698000004,11.629190886653303,78.12106459333933,45.95315940597898,0.0,19.53026614833483,0.15935990439541128,0.6398602771951737,1.1457252502441406
324.1564349,0.2330175936222076,0.1838196,51.006434900000045,11.615518806653313,56.8360982217206,40.653756498510006,0.0,14.20902455543015,0.27136301505741967,0.3285980671729628,-0.3569297790527344
324.15472589,0.2488164156675338,0.1873688,51.00472589000003,11.6138097966533,55.481671930525245,39.57517657186222,0.0,13.870417982631311,0.2975358149119816,0.3285102396601628,-0.2656669616699219
324.14959886,0.3119913041591644,0.1827484,50.99959885999999,11.60868276665326,50.06571562245912,35.84093362766345,0.0,12.51642890561478,0.4909772703385293,0.18416523608093063,-0.3741950988769531
324.14618084,0.1776603013277053,0.2062469,50.99618084000002,11.60526474665329,61.58185533436813,43.27829987256414,0.0,15.395463833592032,0.48236372610061096,0.31562750891757396,0.20047378540039062
324.13763579,0.1806066185235977,0.1976159,50.98763579000001,11.59671969665328,61.32926881488783,43.39590367005471,0.0,15.332317203721956,0.20834568881523777,0.2437118739253984,0.07037734985351562
324.13421777,0.1296209692955017,0.2049003,50.98421776999999,11.593301676653256,65.70024682768378,46.2219351370419,0.0,16.425061706920946,0.3113671567247058,0.23357150090504714,0.16797256469726562
324.12567272,0.2253919243812561,0.1896445,50.975672720000034,11.584756626653302,57.48984360085536,40.93466839558967,0.0,14.37246090021384,0.45299358977817955,0.19856282013428153,-0.31278228759765625
324.11883668,0.0636012032628059,0.2049987,50.96883667999998,11.57792058665325,71.36009327678671,50.19987832811759,0.0,17.84002331919668,0.33410136502644555,0.3380066644314107,0.6464271545410156
324.1051646,0.1031727343797683,0.2004324,50.955164600000046,11.564248506653314,67.9676427526969,47.98641543245999,0.0,16.991910688174226,0.28866586925739524,0.28633276586772366,0.22192764282226562
324.08978351,0.2072821855545044,0.1905318,50.939783509999984,11.548867416653252,59.042383804375774,42.01092059160716,0.0,14.760595951093944,0.26549553745605337,0.25199915339684453,-0.3200531005859375
324.0880745,0.123544305562973,0.1943722,50.93807450000003,11.547158406653296,66.22119662371777,46.97713406952515,0.0,16.555299155929443,0.1978098224735109,0.23688293571143898,-0.06991958618164062
